full_part_number,section,subsection,position_details
"77SDCG15,26,44,62,78VF",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(SD): Standard density | Pos4(C): 37/62 | Pos5(G): M3 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(VF): 4-40 Front screwlock | Pos9(): Fixed value"
"77SDCG15,26,44,62,78VFM",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(SD): Standard density | Pos4(C): 37/62 | Pos5(G): M3 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(VFM): M3 Front screwlock | Pos9(): Fixed value"
"77SDDH09,15,25,37,50Blank",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(SD): Standard density | Pos4(D): 50/78 | Pos5(H): #4-40 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(Blank): Ø3.05 mm rivet | Pos9(): Fixed value"
"77SDDH09,15,25,37,50RM5",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(SD): Standard density | Pos4(D): 50/78 | Pos5(H): #4-40 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(RM5): Rear threaded standoff + boardlock | Pos9(): Fixed value"
"77SDDH09,15,25,37,50RM8",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(SD): Standard density | Pos4(D): 50/78 | Pos5(H): #4-40 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(RM8): Front screwlock with standoff + boardlock | Pos9(): Fixed value"
"77SDDH09,15,25,37,50VF",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(SD): Standard density | Pos4(D): 50/78 | Pos5(H): #4-40 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(VF): 4-40 Front screwlock | Pos9(): Fixed value"
"77SDDH09,15,25,37,50VFM",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(SD): Standard density | Pos4(D): 50/78 | Pos5(H): #4-40 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(VFM): M3 Front screwlock | Pos9(): Fixed value"
"77SDDH15,26,44,62,78Blank",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(SD): Standard density | Pos4(D): 50/78 | Pos5(H): #4-40 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(Blank): Ø3.05 mm rivet | Pos9(): Fixed value"
"77SDDH15,26,44,62,78RM5",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(SD): Standard density | Pos4(D): 50/78 | Pos5(H): #4-40 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(RM5): Rear threaded standoff + boardlock | Pos9(): Fixed value"
"77SDDH15,26,44,62,78RM8",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(SD): Standard density | Pos4(D): 50/78 | Pos5(H): #4-40 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(RM8): Front screwlock with standoff + boardlock | Pos9(): Fixed value"
"77SDDH15,26,44,62,78VF",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(SD): Standard density | Pos4(D): 50/78 | Pos5(H): #4-40 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(VF): 4-40 Front screwlock | Pos9(): Fixed value"
"77SDDH15,26,44,62,78VFM",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(SD): Standard density | Pos4(D): 50/78 | Pos5(H): #4-40 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(VFM): M3 Front screwlock | Pos9(): Fixed value"
"77SDDG09,15,25,37,50Blank",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(SD): Standard density | Pos4(D): 50/78 | Pos5(G): M3 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(Blank): Ø3.05 mm rivet | Pos9(): Fixed value"
"77SDDG09,15,25,37,50RM5",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(SD): Standard density | Pos4(D): 50/78 | Pos5(G): M3 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(RM5): Rear threaded standoff + boardlock | Pos9(): Fixed value"
"77SDDG09,15,25,37,50RM8",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(SD): Standard density | Pos4(D): 50/78 | Pos5(G): M3 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(RM8): Front screwlock with standoff + boardlock | Pos9(): Fixed value"
"77SDDG09,15,25,37,50VF",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(SD): Standard density | Pos4(D): 50/78 | Pos5(G): M3 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(VF): 4-40 Front screwlock | Pos9(): Fixed value"
"77SDDG09,15,25,37,50VFM",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(SD): Standard density | Pos4(D): 50/78 | Pos5(G): M3 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(VFM): M3 Front screwlock | Pos9(): Fixed value"
"77SDDG15,26,44,62,78Blank",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(SD): Standard density | Pos4(D): 50/78 | Pos5(G): M3 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(Blank): Ø3.05 mm rivet | Pos9(): Fixed value"
"77SDDG15,26,44,62,78RM5",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(SD): Standard density | Pos4(D): 50/78 | Pos5(G): M3 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(RM5): Rear threaded standoff + boardlock | Pos9(): Fixed value"
"77SDDG15,26,44,62,78RM8",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(SD): Standard density | Pos4(D): 50/78 | Pos5(G): M3 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(RM8): Front screwlock with standoff + boardlock | Pos9(): Fixed value"
"77SDDG15,26,44,62,78VF",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(SD): Standard density | Pos4(D): 50/78 | Pos5(G): M3 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(VF): 4-40 Front screwlock | Pos9(): Fixed value"
"77SDDG15,26,44,62,78VFM",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(SD): Standard density | Pos4(D): 50/78 | Pos5(G): M3 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(VFM): M3 Front screwlock | Pos9(): Fixed value"
"77HDEH09,15,25,37,50Blank",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(E): 09/15 | Pos5(H): #4-40 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(Blank): Ø3.05 mm rivet | Pos9(): Fixed value"
"77HDEH09,15,25,37,50RM5",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(E): 09/15 | Pos5(H): #4-40 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(RM5): Rear threaded standoff + boardlock | Pos9(): Fixed value"
"77HDEH09,15,25,37,50RM8",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(E): 09/15 | Pos5(H): #4-40 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(RM8): Front screwlock with standoff + boardlock | Pos9(): Fixed value"
"77HDEH09,15,25,37,50VF",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(E): 09/15 | Pos5(H): #4-40 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(VF): 4-40 Front screwlock | Pos9(): Fixed value"
"77HDEH09,15,25,37,50VFM",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(E): 09/15 | Pos5(H): #4-40 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(VFM): M3 Front screwlock | Pos9(): Fixed value"
"77HDEH15,26,44,62,78Blank",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(E): 09/15 | Pos5(H): #4-40 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(Blank): Ø3.05 mm rivet | Pos9(): Fixed value"
"77HDEH15,26,44,62,78RM5",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(E): 09/15 | Pos5(H): #4-40 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(RM5): Rear threaded standoff + boardlock | Pos9(): Fixed value"
"77HDEH15,26,44,62,78RM8",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(E): 09/15 | Pos5(H): #4-40 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(RM8): Front screwlock with standoff + boardlock | Pos9(): Fixed value"
"77HDEH15,26,44,62,78VF",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(E): 09/15 | Pos5(H): #4-40 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(VF): 4-40 Front screwlock | Pos9(): Fixed value"
"77HDEH15,26,44,62,78VFM",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(E): 09/15 | Pos5(H): #4-40 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(VFM): M3 Front screwlock | Pos9(): Fixed value"
"77HDEG09,15,25,37,50Blank",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(E): 09/15 | Pos5(G): M3 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(Blank): Ø3.05 mm rivet | Pos9(): Fixed value"
"77HDEG09,15,25,37,50RM5",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(E): 09/15 | Pos5(G): M3 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(RM5): Rear threaded standoff + boardlock | Pos9(): Fixed value"
"77HDEG09,15,25,37,50RM8",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(E): 09/15 | Pos5(G): M3 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(RM8): Front screwlock with standoff + boardlock | Pos9(): Fixed value"
"77HDEG09,15,25,37,50VF",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(E): 09/15 | Pos5(G): M3 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(VF): 4-40 Front screwlock | Pos9(): Fixed value"
"77HDEG09,15,25,37,50VFM",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(E): 09/15 | Pos5(G): M3 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(VFM): M3 Front screwlock | Pos9(): Fixed value"
"77HDEG15,26,44,62,78Blank",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(E): 09/15 | Pos5(G): M3 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(Blank): Ø3.05 mm rivet | Pos9(): Fixed value"
"77HDEG15,26,44,62,78RM5",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(E): 09/15 | Pos5(G): M3 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(RM5): Rear threaded standoff + boardlock | Pos9(): Fixed value"
"77HDEG15,26,44,62,78RM8",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(E): 09/15 | Pos5(G): M3 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(RM8): Front screwlock with standoff + boardlock | Pos9(): Fixed value"
"77HDEG15,26,44,62,78VF",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(E): 09/15 | Pos5(G): M3 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(VF): 4-40 Front screwlock | Pos9(): Fixed value"
"77HDEG15,26,44,62,78VFM",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(E): 09/15 | Pos5(G): M3 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(VFM): M3 Front screwlock | Pos9(): Fixed value"
"77HDAH09,15,25,37,50Blank",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(A): 15/26 | Pos5(H): #4-40 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(Blank): Ø3.05 mm rivet | Pos9(): Fixed value"
"77HDAH09,15,25,37,50RM5",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(A): 15/26 | Pos5(H): #4-40 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(RM5): Rear threaded standoff + boardlock | Pos9(): Fixed value"
"77HDAH09,15,25,37,50RM8",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(A): 15/26 | Pos5(H): #4-40 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(RM8): Front screwlock with standoff + boardlock | Pos9(): Fixed value"
"77HDAH09,15,25,37,50VF",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(A): 15/26 | Pos5(H): #4-40 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(VF): 4-40 Front screwlock | Pos9(): Fixed value"
"77HDAH09,15,25,37,50VFM",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(A): 15/26 | Pos5(H): #4-40 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(VFM): M3 Front screwlock | Pos9(): Fixed value"
"77HDAH15,26,44,62,78Blank",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(A): 15/26 | Pos5(H): #4-40 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(Blank): Ø3.05 mm rivet | Pos9(): Fixed value"
"77HDAH15,26,44,62,78RM5",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(A): 15/26 | Pos5(H): #4-40 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(RM5): Rear threaded standoff + boardlock | Pos9(): Fixed value"
"77HDAH15,26,44,62,78RM8",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(A): 15/26 | Pos5(H): #4-40 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(RM8): Front screwlock with standoff + boardlock | Pos9(): Fixed value"
"77HDAH15,26,44,62,78VF",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(A): 15/26 | Pos5(H): #4-40 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(VF): 4-40 Front screwlock | Pos9(): Fixed value"
"77HDAH15,26,44,62,78VFM",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(A): 15/26 | Pos5(H): #4-40 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(VFM): M3 Front screwlock | Pos9(): Fixed value"
"77HDAG09,15,25,37,50Blank",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(A): 15/26 | Pos5(G): M3 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(Blank): Ø3.05 mm rivet | Pos9(): Fixed value"
"77HDAG09,15,25,37,50RM5",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(A): 15/26 | Pos5(G): M3 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(RM5): Rear threaded standoff + boardlock | Pos9(): Fixed value"
"77HDAG09,15,25,37,50RM8",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(A): 15/26 | Pos5(G): M3 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(RM8): Front screwlock with standoff + boardlock | Pos9(): Fixed value"
"77HDAG09,15,25,37,50VF",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(A): 15/26 | Pos5(G): M3 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(VF): 4-40 Front screwlock | Pos9(): Fixed value"
"77HDAG09,15,25,37,50VFM",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(A): 15/26 | Pos5(G): M3 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(VFM): M3 Front screwlock | Pos9(): Fixed value"
"77HDAG15,26,44,62,78Blank",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(A): 15/26 | Pos5(G): M3 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(Blank): Ø3.05 mm rivet | Pos9(): Fixed value"
"77HDAG15,26,44,62,78RM5",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(A): 15/26 | Pos5(G): M3 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(RM5): Rear threaded standoff + boardlock | Pos9(): Fixed value"
"77HDAG15,26,44,62,78RM8",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(A): 15/26 | Pos5(G): M3 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(RM8): Front screwlock with standoff + boardlock | Pos9(): Fixed value"
"77HDAG15,26,44,62,78VF",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(A): 15/26 | Pos5(G): M3 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(VF): 4-40 Front screwlock | Pos9(): Fixed value"
"77HDAG15,26,44,62,78VFM",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(A): 15/26 | Pos5(G): M3 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(VFM): M3 Front screwlock | Pos9(): Fixed value"
"77HDBH09,15,25,37,50Blank",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(B): 25/44 | Pos5(H): #4-40 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(Blank): Ø3.05 mm rivet | Pos9(): Fixed value"
"77HDBH09,15,25,37,50RM5",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(B): 25/44 | Pos5(H): #4-40 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(RM5): Rear threaded standoff + boardlock | Pos9(): Fixed value"
"77HDBH09,15,25,37,50RM8",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(B): 25/44 | Pos5(H): #4-40 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(RM8): Front screwlock with standoff + boardlock | Pos9(): Fixed value"
"77HDBH09,15,25,37,50VF",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(B): 25/44 | Pos5(H): #4-40 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(VF): 4-40 Front screwlock | Pos9(): Fixed value"
"77HDBH09,15,25,37,50VFM",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(B): 25/44 | Pos5(H): #4-40 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(VFM): M3 Front screwlock | Pos9(): Fixed value"
"77HDBH15,26,44,62,78Blank",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(B): 25/44 | Pos5(H): #4-40 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(Blank): Ø3.05 mm rivet | Pos9(): Fixed value"
"77HDBH15,26,44,62,78RM5",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(B): 25/44 | Pos5(H): #4-40 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(RM5): Rear threaded standoff + boardlock | Pos9(): Fixed value"
"77HDBH15,26,44,62,78RM8",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(B): 25/44 | Pos5(H): #4-40 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(RM8): Front screwlock with standoff + boardlock | Pos9(): Fixed value"
"77HDBH15,26,44,62,78VF",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(B): 25/44 | Pos5(H): #4-40 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(VF): 4-40 Front screwlock | Pos9(): Fixed value"
"77HDBH15,26,44,62,78VFM",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(B): 25/44 | Pos5(H): #4-40 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(VFM): M3 Front screwlock | Pos9(): Fixed value"
"77HDBG09,15,25,37,50Blank",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(B): 25/44 | Pos5(G): M3 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(Blank): Ø3.05 mm rivet | Pos9(): Fixed value"
"77HDBG09,15,25,37,50RM5",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(B): 25/44 | Pos5(G): M3 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(RM5): Rear threaded standoff + boardlock | Pos9(): Fixed value"
"77HDBG09,15,25,37,50RM8",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(B): 25/44 | Pos5(G): M3 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(RM8): Front screwlock with standoff + boardlock | Pos9(): Fixed value"
"77HDBG09,15,25,37,50VF",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(B): 25/44 | Pos5(G): M3 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(VF): 4-40 Front screwlock | Pos9(): Fixed value"
"77HDBG09,15,25,37,50VFM",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(B): 25/44 | Pos5(G): M3 rear insert | Pos6(09,15,25,37,50): For SD series | Pos7(): Fixed value | Pos8(VFM): M3 Front screwlock | Pos9(): Fixed value"
"77HDBG15,26,44,62,78Blank",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(B): 25/44 | Pos5(G): M3 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(Blank): Ø3.05 mm rivet | Pos9(): Fixed value"
"77HDBG15,26,44,62,78RM5",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(B): 25/44 | Pos5(G): M3 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(RM5): Rear threaded standoff + boardlock | Pos9(): Fixed value"
"77HDBG15,26,44,62,78RM8",Straight PCB Connector - How to order,,"Pos1(): Fixed value | Pos2(77): Tinned shell for receptacle | Pos3(HD): High density | Pos4(B): 25/44 | Pos5(G): M3 rear insert | Pos6(15,26,44,62,78): For HD series | Pos7(): Fixed value | Pos8(RM8): Front screwlock with standoff + boardlock | Pos9(): Fixed value"
